https://github.com/llnl/sonar-driver	sonar-driver	Utility for LLNL's Sonar infrastructure	Python
https://github.com/llnl/nfs-directory-source	nfs-directory-source	Kafka Connect Directory source for Network FileSystem (NFS) directories	Java
https://github.com/llnl/simpool	simpool	Simpool is a set of simple pooled memory allocators	C++
https://github.com/llnl/legion	legion	The Legion Parallel Programming System	C++
https://github.com/llnl/rover	rover	ROVER: an open source hybrid-parallel library for volume rendering and simulated radiography	C++
https://github.com/llnl/ScrubJay	ScrubJay	A framework for automatic, scalable data integration of HPC performance data sources	Scala
https://github.com/llnl/jupyterhub	jupyterhub	Multi-user server for Jupyter notebooks	Python
https://github.com/llnl/iirabm	iirabm	Innate immune response agent-based model	C++
https://github.com/llnl/MacPatch-Docs-gh	MacPatch-Docs-gh	MacPath Documentation	
https://github.com/llnl/paraDIS_lib	paraDIS_lib	Visualization library to work with the paraDIS dislocation dynamics code	C
https://github.com/llnl/configurable-http-proxy	configurable-http-proxy	node-http-proxy plus a REST API	JavaScript
https://github.com/llnl/scr-fe	scr-fe	SCR frontend python module	Python
https://github.com/llnl/cryoH2vehicle	cryoH2vehicle		Fortran
https://github.com/llnl/rst2slides	rst2slides	Rst2slides converts reStructuredText source into a reveal.js presentation.	Python
https://github.com/llnl/SoRa	SoRa	SoRa uses genetic programming to find mathematical representations from experimental data	Python
https://github.com/llnl/acrotensor	acrotensor	A C++ library for computing large scale tensor contractions.	C++
https://github.com/llnl/Open-Facility-Viewer	Open-Facility-Viewer	Open Facility Viewer (OFV) is an application for 3D interactive walk-throughs of facilities	C++
https://github.com/llnl/parelagmc	parelagmc	Parallel element agglomeration multilevel Monte Carlo library.	C++
https://github.com/llnl/GOTCHA-tracer	GOTCHA-tracer	Tracer generater example using GOTCHA	C
https://github.com/llnl/Tool-Gear	Tool-Gear	Tool Gear is an infrastructure for quickly creating GUIs for tools.	C++
https://github.com/llnl/geopm	geopm	Global Extensible Open Power Manager	C++
https://github.com/llnl/selfsupervised	selfsupervised	Deep Learning Self-Supervised source code related to Mundenk et al. CVPR 2018	Python
https://github.com/llnl/phloem	phloem	Phloem MPI Benchmarks	C
https://github.com/llnl/unum	unum	Universal Number Library	C
https://github.com/llnl/open-source-guidelines	open-source-guidelines	Information about working with LLNL open source projects	
https://github.com/llnl/ior	ior	Parallel filesystem I/O benchmark	C
https://github.com/llnl/callpath	callpath	Library for representing callpaths consistently in distributed-memory performance tools.	Shell
https://github.com/llnl/TreeScope	TreeScope	Visualization of Traffic on Fat-tree Network	JavaScript
https://github.com/llnl/Adagio	Adagio	A power aware runtime	C
https://github.com/llnl/burstfs	burstfs		C
https://github.com/llnl/GRAPE	GRAPE	"Distributed Git Workflow Management Tool - The Git Replacement for the ""Awesome"" PARSEC Environment"	Python
https://github.com/llnl/mdtest	mdtest	Used for testing the metadata performance of a file system	C
https://github.com/llnl/MultiMatTest	MultiMatTest	A demonstration code to test performance of basic operations for different representations of multi-material data structures.	C++
https://github.com/llnl/strawman	strawman	A many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations	C++
https://github.com/llnl/json-cwx	json-cwx	JSON-C with Extensions	C
https://github.com/llnl/TourRobotDance	TourRobotDance	Make your tape library robots dance for the delight of tour groups in your data center	Shell
https://github.com/llnl/googletest-mpi-listener	googletest-mpi-listener	Header-only plugin for the Google Test framework defining listener(s) emitting sensible output when testing MPI-based, distributed-memory parallel software.	
https://github.com/llnl/CxxPolyFit	CxxPolyFit	A simple library for producing multidimensional polynomial fits for C++	Fortran
https://github.com/llnl/SBLLmalloc	SBLLmalloc	Memory allocation library, which automatically identifies the replicated data memory blocks and merges them into a single copy.	C
https://github.com/llnl/coreFPUtest	coreFPUtest	"This test is designed to perform a specific calculation that has been shown to exhibit rounding differences on certain ""bad"" AMD Opteron chips."	C
https://github.com/llnl/Tizona	Tizona	Tool for managing HPC workloads	Python
https://github.com/llnl/CoMD-Chapel	CoMD-Chapel	CoMD implementation in Chapel	Chapel
https://github.com/llnl/hscs	hscs	HTTPS Web Server Reference Implementations	Ruby
https://github.com/llnl/caliper-compiler	caliper-compiler	Compiler tools for Caliper	C++
https://github.com/llnl/UQ_combustion	UQ_combustion		C++
https://github.com/llnl/DragonView	DragonView	Visual Analytics Tool for Dragonfly Network-based Supercomputers	JavaScript
https://github.com/llnl/spark-hdf5	spark-hdf5	A plugin to enable Apache Spark to read HDF5 files	Scala
https://github.com/llnl/ldapotp-java-api	ldapotp-java-api	provides OTP authentication services for java applications	Java
https://github.com/llnl/fdtree	fdtree	Recursive generator of directory trees	Shell
https://github.com/llnl/refex-rolx	refex-rolx		Java
https://github.com/llnl/cruise	cruise	User space POSIX-like file system in main memory	C
https://github.com/llnl/PIPS-SBB	PIPS-SBB	Implementation of parallel branch-and-bound algorithm for stochastic (or block-angular) mixed-integer programs	C++
https://github.com/llnl/rubik	rubik	Topology Aware Task Mapping Tool	Python
https://github.com/llnl/WVL	WVL		Python
https://github.com/llnl/pmgr_collective	pmgr_collective		C
https://github.com/llnl/OMSClient	OMSClient	Tool to read network traffic data output by OpenSM Monitoring Service	Java
https://github.com/llnl/flume-plugins	flume-plugins	A small collection of Flume Plugins and scripts.	Java
https://github.com/llnl/ldapotp-jni-lib	ldapotp-jni-lib	A native interface wrapper for the standard LDAPOTP Client Authentication libraries	C
https://github.com/llnl/Collabmaps	Collabmaps	An extension of the Datamaps package to show links between locations	JavaScript
https://github.com/llnl/boxfish	boxfish	Boxfish is a platform for visualizing performance data across the domains in which it was collected	Python
https://github.com/llnl/rhizome	rhizome		Clojure
https://github.com/llnl/blockbuster	blockbuster	Automatically exported from code.google.com/p/blockbuster	C++
https://github.com/llnl/AutomaDeD	AutomaDeD	Debugging Tool based on Statistical Analysis	C
https://github.com/llnl/cram	cram	Tool to run many small MPI jobs inside of one large MPI job.	Python
https://github.com/llnl/Gremlins	Gremlins	Flexible and extensible framework to emulate expected exascale architecture characteristics	C++
https://github.com/llnl/mpileaks	mpileaks	Tool to detect and report leaked MPI objects like MPI_Requests and MPI_Datatypes	Shell
https://github.com/llnl/nami	nami	Parallel Wavelet Compression	C++
https://github.com/llnl/core_stack_merge	core_stack_merge	A script to merge IBM BlueGene lightweight core files into STAT prefix trees	Python
https://github.com/llnl/DysectAPI	DysectAPI	The DysectAPI allows users to install debug probes that can gather various debug data under user-specified conditions—i.e., breakpoints, evaluation points, external conditions, etc. Probes can be linked in a tree to automate debug actions that a user would manually perform using a traditional debugger.	C++
https://github.com/llnl/yorick-z	yorick-z	zlib, jpeg, and png plugin for yorick	C
https://github.com/llnl/mib	mib		C
https://github.com/llnl/yorick-doc	yorick-doc	automatic documentation generator for yorick	Perl
https://github.com/llnl/yorick-gl	yorick-gl	OpenGL 3D graphics plugin for yorick	C
https://github.com/llnl/ap	ap	Absolute Path Command	Perl
https://github.com/llnl/mpy1	mpy1	Obsolete mpy version 1, use yorick/mpy	C
https://github.com/llnl/yorick-mpeg	yorick-mpeg	mpeg1 writer plugin for yorick	C
https://github.com/llnl/yorick-ml4	yorick-ml4	Matlab4 I/O plugin for yorick	C
